Name,Price,Rating,Detail Link,Description
Fantastic Apt para 7p en Calle Santa Ana-La Latina E2,€ 1.486,"Puntuación: 6,26,2",https://www.booking.com/hotel/es/fantastic-apt-para-7p-en-calle-santa-ana-la-latina.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=353&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=1144764402_387315324_7_0_0&highlighted_blocks=1144764402_387315324_7_0_0&matching_block_id=1144764402_387315324_7_0_0&sr_pri_blocks=1144764402_387315324_7_0_0__148611&from=searchresults,"Fantastic Apt para 7p en Calle Santa Ana-La Latina E2 ofrece wifi gratis y se encuentra en el centro de Madrid, a 10 min a pie de Plaza Mayor de Madrid y a 900 metros de Mercado de San Miguel. Este apartamento está a 1,9 km de Estación de metro Plaza de España y a 15 min a pie de Royal Palace of Madrid.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Amor de Dios 17 Boutique Apartments,€ 995,"Puntuación: 7,87,8",https://www.booking.com/hotel/es/amor-de-dios-17.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=354&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=294063005_109580026_2_0_0_635949&highlighted_blocks=294063005_109580026_2_0_0_635949&matching_block_id=294063005_109580026_2_0_0_635949&sr_pri_blocks=294063005_109580026_2_0_0_635949_99536&from=searchresults,"Amor de Dios 17 Boutique Apartments ofrece alojamiento con aire acondicionado en el centro de Madrid, a 13 min a pie de Plaza Mayor de Madrid, a 700 metros de Museo Reina Sofía y a 12 min a pie de Estación de tren de Atocha. Se ofrece wifi gratis en todo el alojamiento.

Cada unidad cuenta con cocina totalmente equipada con mesa de comedor, TV de pantalla plana con canales vía satélite y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, microondas y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Museo Thyssen-Bornemisza y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
Centrico Apt para 7pax en Tirso de Molina - Centro de Madrid E2,€ 1.506,"Puntuación: 5,75,7",https://www.booking.com/hotel/es/centrico-apt-para-7pax-en-tirso-de-molina-centro-de-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=355&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=1158130402_388551949_7_0_0&highlighted_blocks=1158130402_388551949_7_0_0&matching_block_id=1158130402_388551949_7_0_0&sr_pri_blocks=1158130402_388551949_7_0_0__150580&from=searchresults,"Centrico Apt para 7pax en Tirso de Molina - Centro de Madrid E2 ofrece wifi gratis y está en el centro de Madrid, a 9 min a pie de Puerta del Sol y a 1 km de Plaza Mayor de Madrid. Este apartamento está a 14 min a pie de Estación de metro Gran Vía y a 900 metros de Museo Thyssen-Bornemisza.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Museo Reina Sofía y Estación de tren de Atocha. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Puerta Del Sol City Center II,€ 3.050,"Puntuación: 9,59,5",https://www.booking.com/hotel/es/puerta-del-sol-city-center-ii.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=356&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=291023401_109050521_2_0_0&highlighted_blocks=291023401_109050521_2_0_0&matching_block_id=291023401_109050521_2_0_0&sr_pri_blocks=291023401_109050521_2_0_0__305029&from=searchresults,"Puerta Del Sol City Center II está en el centro de Madrid y ofrece vistas a la ciudad desde el balcón. El alojamiento está a 3 min a pie de Puerta del Sol y dispone de wifi gratis en todo el alojamiento.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana, zona de comedor, cocina con nevera y sala de estar. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Plaza Mayor de Madrid y Estación de metro Plaza de España. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km del alojamiento."
"Tu ventana a Madrid para 3, conoce Carretas 25",€ 933,"Puntuación: 2,82,8",https://www.booking.com/hotel/es/precioso-apt-para-3pax-en-c-carretas-sol.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=357&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=1230536601_395039167_3_0_0&highlighted_blocks=1230536601_395039167_3_0_0&matching_block_id=1230536601_395039167_3_0_0&sr_pri_blocks=1230536601_395039167_3_0_0__93279&from=searchresults,"Tu ventana a Madrid para 3, conoce Carretas 25 ofrece alojamiento con una ubicación excelente en el centro de Madrid, a poca distancia de Puerta del Sol y Estación de metro Gran Vía. Este apartamento está a 7 min a pie de Plaza Mayor de Madrid y a 700 metros de Mercado de San Miguel.

El apartamento tiene 2 dormitorios con aire acondicionado, unazona de comedor y una cocina totalmente equipada con nevera. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Museo Thyssen-Bornemisza y Gran Vía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Good Stay Rooms,€ 657,"Puntuación: 6,96,9",https://www.booking.com/hotel/es/jqc-plaza-de-cascorro.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=358&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=525209001_184379980_0_0_0&highlighted_blocks=525209001_184379980_0_0_0&matching_block_id=525209001_184379980_0_0_0&sr_pri_blocks=525209001_184379980_0_0_0__65700&from=searchresults,"Good Stay Rooms se encuentra en Madrid, a 7 min a pie de Mercado de San Miguel y a 900 metros de Puerta del Sol, y ofrece alojamiento con wifi gratis en todo el alojamiento. El alojamiento está cerca de varios lugares de interés destacados, a unos 11 min a pie de Puerta de Toledo, a 1,3 km de Museo Reina Sofía y a 19 min a pie de Estación de tren de Atocha. El alojamiento está a 7 min a pie de Plaza Mayor de Madrid y a 700 metros del centro de la ciudad.

En el hostal o pensión, las habitaciones están equipadas con escritorio. Todas las unidades del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas habitaciones tienen balcón. En Good Stay Rooms, todas las habitaciones están equipadas con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Royal Palace of Madrid, Estación de metro Gran Vía y Museo Thyssen-Bornemisza. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento."
Exclusivo Apartamento en Sol,€ 2.305,"Puntuación: 9,49,4",https://www.booking.com/hotel/es/exclusivo-apartamento-en-sol.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=359&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=917678301_363309127_2_0_0&highlighted_blocks=917678301_363309127_2_0_0&matching_block_id=917678301_363309127_2_0_0&sr_pri_blocks=917678301_363309127_2_0_0__230450&from=searchresults,"Exclusivo Apartamento en Sol está en una zona céntrica de Madrid y ofrece vistas a la ciudad desde el balcón. Este apartamento ofrece wifi gratis y se encuentra a 6 min a pie de Estación de metro Gran Vía y a 1,3 km de Museo Reina Sofía.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana, zona de comedor, cocina con nevera y sala de estar. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Gran Vía y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Apartamento en centro de Madrid,€ 2.027,"Puntuación: 9,19,1",https://www.booking.com/hotel/es/apartamento-en-centro-de-madrid-madrid2.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=360&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=1071631601_381572711_2_0_0&highlighted_blocks=1071631601_381572711_2_0_0&matching_block_id=1071631601_381572711_2_0_0&sr_pri_blocks=1071631601_381572711_2_0_0__202703&from=searchresults,"Apartamento en centro de Madrid ofrece alojamiento con una ubicación ideal en el centro de Madrid y dispone de terraza. Este apartamento ofrece wifi gratis y está a 6 min a pie de Estación de metro Gran Vía y a 1,3 km de Museo Reina Sofía.

El apartamento cuenta con balcón y vistas a la ciudad, y tiene 1 dormitorio, una sala de estar, TV de pantalla plana, una cocina equipada con nevera y lavavajillas, y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Gran Vía y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Brigth Stylish - 2Bedrooms 2Bathrooms - Malasaña,€ 1.942,"Puntuación: 8,08,0",https://www.booking.com/hotel/es/brigth-stylish-2bedrooms-2bathrooms-malasana.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=361&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=1004167202_373548280_4_0_0&highlighted_blocks=1004167202_373548280_4_0_0&matching_block_id=1004167202_373548280_4_0_0&sr_pri_blocks=1004167202_373548280_4_0_0__194233&from=searchresults,"Brigth Stylish - 2Bedrooms 2Bathrooms - Malasaña está en el centro de Madrid, a 12 min a pie de Gran Vía y a 1,2 km de Estación de metro Gran Vía, y ofrece wifi gratis. Este apartamento está a 17 min a pie de Mercado de San Miguel y a 2,9 km de Museo Thyssen-Bornemisza.

Este apartamento con aire acondicionado se compone de 2 dormitorios independientes, una cocina totalmente equipada con nevera y lavavajillas, y 2 baños.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
CENTRICO APARTAMENTO CON 3 BAÑOS EN PUERTA DEL SOL y ATOCHA,€ 1.895,"Puntuación: 9,69,6",https://www.booking.com/hotel/es/centrico-apartamento-en-puerta-del-sol-atocha.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=362&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=898919101_360594408_2_0_0&highlighted_blocks=898919101_360594408_2_0_0&matching_block_id=898919101_360594408_2_0_0&sr_pri_blocks=898919101_360594408_2_0_0__189500&from=searchresults,"CENTRICO APARTAMENTO CON 3 BAÑOS EN PUERTA DEL SOL y ATOCHA ofrece wifi gratis y se encuentra en el centro de Madrid, a 9 min a pie de Plaza Mayor de Madrid y a 800 metros de Mercado de San Miguel. Este apartamento está a 11 min a pie de Estación de metro Gran Vía y a 900 metros de Museo Thyssen-Bornemisza.

Este apartamento con aire acondicionado consta de 2 dormitorios independientes, una sala de estar, una cocina totalmente equipada y 3 baños. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Museo Reina Sofía y Estación de tren de Atocha. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km del alojamiento."
Jc Rooms Jardines,€ 5.394,"Puntuación: 8,38,3",https://www.booking.com/hotel/es/jc-rooms-jardines.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=363&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=352369002_223928041_0_42_0&highlighted_blocks=352369002_223928041_0_42_0&matching_block_id=352369002_223928041_0_42_0&sr_pri_blocks=352369002_223928041_0_42_0__539400&from=searchresults,"El Jc Rooms Jardines está bien situado en el distrito Centro de Madrid, a menos de 1 km del mercado de San Miguel, a 12 minutos a pie del Museo Thyssen-Bornemisza y a 1 km del Museo del Prado. Se halla a 400 m de la Gran Vía, a 1 km del Palacio Real y a 1,7 km del Museo Reina Sofía. Hay recepción 24 horas, servicio de enlace con el aeropuerto, mostrador de información turística y WiFi gratuita en todas las zonas.

Todas las habitaciones incluyen armario, TV de pantalla plana, baño privado, ropa de cama y toallas.

El desayuno continental diario se sirve en la Taberna La Española (calle Montera, 42).

El establecimiento se halla a 700 metros de la Plaza Mayor y a 300 metros de la Puerta del Sol. El aeropuerto Adolfo Suárez Madrid-Barajas, el más cercano, se halla a 13 km del Jc Rooms Jardines."
Nuevo y Céntrico Apt 7px en plena Plaza del Carmen E2,€ 1.506,"Puntuación: 4,54,5",https://www.booking.com/hotel/es/nuevo-y-centrico-apt-7px-en-plena-plaza-del-carmen.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=364&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=1298866701_402788285_7_0_0&highlighted_blocks=1298866701_402788285_7_0_0&matching_block_id=1298866701_402788285_7_0_0&sr_pri_blocks=1298866701_402788285_7_0_0__150580&from=searchresults,"Nuevo y Céntrico Apt 7px en plena Plaza del Carmen E2 está en el centro de Madrid, a 3 min a pie de Estación de metro Gran Vía y a pocos pasos de Gran Vía, y ofrece wifi gratis. Este apartamento está a 18 min a pie de Templo de Debod y a 1 km de Royal Palace of Madrid.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Chueca - Pedro Zerolo by SharingCo,€ 822,"Puntuación: 7,27,2",https://www.booking.com/hotel/es/madsa005vic1c.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=365&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=1145784502_387413911_2_0_0&highlighted_blocks=1145784502_387413911_2_0_0&matching_block_id=1145784502_387413911_2_0_0&sr_pri_blocks=1145784502_387413911_2_0_0__82246&from=searchresults,"Chueca - Pedro Zerolo by SharingCo está en pleno corazón de Madrid, a poca distancia de Estación de metro Gran Vía y Museo Thyssen-Bornemisza. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. Este apartamento está a 15 min a pie de Estación de metro Plaza de España y a 1,5 km de Royal Palace of Madrid.

El apartamento dispone de 1 dormitorio, una cocina con nevera y lavavajillas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Los Preciados de Callao,€ 2.450,"Puntuación: 7,47,4",https://www.booking.com/hotel/es/los-preciados-de-callao.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=366&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099961&all_sr_blocks=1229332302_395514919_4_0_0&highlighted_blocks=1229332302_395514919_4_0_0&matching_block_id=1229332302_395514919_4_0_0&sr_pri_blocks=1229332302_395514919_4_0_0__244999&from=searchresults,"Los Preciados de Callao está en el corazón de Madrid y ofrece vistas a la ciudad desde el balcón. El alojamiento está a 7 min a pie de Mercado de San Miguel y dispone de wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Gran Vía y Estación de metro Gran Vía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
